ID;VALOR_PARCELA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;VALOR_TOTAL;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_NAO_PAGAS;VALOR_TTN_PAGO;VALOR_TT_PAGO
3990;229,15;0;0;0;0;0;0;;;;;;;;;;1374,9;6;6;0;0;1374,9
3991;96,13;0;0;0;0;0;0;0;0;;;;;;;;769,04;8;8;0;0;769,04
3992;78,22;0;0;;;;;;;;;;;;;;156,44;2;2;0;0;156,44
3993;42,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633,9;15;15;0;0;633,9
3994;95,74;0;0;0;0;0;0;0;0;0;0;;;;;;957,4;10;10;0;0;957,4
3995;136,24;0;0;0;0;0;;;;;;;;;;;681,2;5;5;0;0;681,2
3996;111,95;0;0;0;0;0;0;0;0;0;;;;;;;1007,55;9;9;0;0;1007,55
3997;131;0;0;0;0;0;0;0;0;0;0;;;;;;1310;10;10;0;0;1310
3998;59,32;0;0;0;;;;;;;;;;;;;177,96;3;3;0;0;177,96
3999;6,75;0;0;0;0;;;;;;;;;;;;27;4;4;0;0;27
4000;899;0;;;;;;;;;;;;;;;899;1;1;0;0;899
4001;167,33;0;0;0;0;0;0;;;;;;;;;;1003,98;6;6;0;0;1003,98
4002;27,24;0;0;0;0;0;0;;;;;;;;;;163,44;6;6;0;0;163,44
4003;76,28;0;0;0;0;0;0;0;0;0;0;;;;;;762,8;10;10;0;0;762,8
4004;1609;0;;;;;;;;;;;;;;;1609;1;1;0;0;1609
4005;77,62;0;0;0;0;0;0;0;0;0;0;0;0;;;;931,44;12;12;0;0;931,44
4006;39;0;0;0;;;;;;;;;;;;;117;3;3;0;0;117
4007;129,41;0;0;0;0;0;0;0;0;0;0;;;;;;1294,1;10;10;0;0;1294,1
4008;88,93;0;0;0;0;0;0;0;0;0;;;;;;;800,37;9;9;0;0;800,37
4009;37,22;0;0;;;;;;;;;;;;;;74,44;2;2;0;0;74,44
4010;86,65;0;0;0;0;0;0;;;;;;;;;;519,9;6;6;0;0;519,9
4011;96,22;0;0;0;0;;;;;;;;;;;;384,88;4;4;0;0;384,88
4012;87,26;0;0;0;0;0;;;;;;;;;;;436,3;5;5;0;0;436,3
4013;42,9;0;0;0;0;0;0;0;0;0;0;;;;;;429;10;10;0;0;429
4014;152,01;0;0;0;0;0;0;0;0;0;0;0;0;;;;1824,12;12;12;0;0;1824,12
4015;113,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1699,05;15;15;0;0;1699,05
4016;31;0;;;;;;;;;;;;;;;31;1;1;0;0;31
4017;77,8;0;0;0;0;0;0;0;0;0;0;;;;;;778;10;10;0;0;778
4018;184,38;0;0;0;0;0;0;0;0;0;;;;;;;1659,42;9;9;0;0;1659,42
4019;111,83;0;0;0;0;0;0;0;0;0;0;;;;;;1118,3;10;10;0;0;1118,3
4020;149,11;0;0;0;0;0;0;0;0;0;0;;;;;;1491,1;10;10;0;0;1491,1
4021;45;0;0;0;0;0;0;0;0;0;0;0;0;;;;540;12;12;0;0;540
4022;72,61;0;0;0;0;0;0;0;0;0;0;;;;;;726,1;10;10;0;0;726,1
4023;13,33;0;0;0;0;;;;;;;;;;;;53,32;4;4;0;0;53,32
4024;71,33;0;0;0;0;0;0;0;0;0;0;;;;;;713,3;10;10;0;0;713,3
4025;230,42;0;0;0;0;0;0;;;;;;;;;;1382,52;6;6;0;0;1382,52
4026;152,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2287,05;15;15;0;0;2287,05
4027;47,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;707,4;15;15;0;0;707,4
4028;135,61;0;0;0;0;0;0;;;;;;;;;;813,66;6;6;0;0;813,66
4029;32,38;0;0;0;0;0;0;;;;;;;;;;194,28;6;6;0;0;194,28
4030;249,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3747,45;15;15;0;0;3747,45
4031;113;0;0;0;0;0;0;0;0;0;0;;;;;;1130;10;10;0;0;1130
4032;130,15;0;0;0;0;0;0;0;0;0;0;;;;;;1301,5;10;10;0;0;1301,5
4033;90,76;0;0;0;0;0;0;0;0;0;0;0;0;;;;1089,12;12;12;0;0;1089,12
4034;50,8;0;0;0;0;0;0;;;;;;;;;;304,8;6;6;0;0;304,8
4035;145,67;0;0;0;0;0;0;0;0;0;0;0;0;;;;1748,04;12;12;0;0;1748,04
4036;44,32;0;0;0;0;0;0;0;0;0;0;0;0;;;;531,84;12;12;0;0;531,84
4037;88,14;0;0;0;0;0;0;;;;;;;;;;528,84;6;6;0;0;528,84
4038;78,21;0;0;0;0;0;0;;;;;;;;;;469,26;6;6;0;0;469,26
4039;160,92;0;0;0;0;0;0;0;0;0;0;0;0;;;;1931,04;12;12;0;0;1931,04
4040;25,55;0;0;0;0;0;0;0;0;0;0;;;;;;255,5;10;10;0;0;255,5
4041;153,97;0;0;0;0;0;0;0;0;0;0;0;0;;;;1847,64;12;12;0;0;1847,64
4042;150,25;0;0;0;0;0;0;0;0;0;0;;;;;;1502,5;10;10;0;0;1502,5
4043;169,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2544,6;15;15;0;0;2544,6
4044;26,9;0;0;0;0;0;;;;;;;;;;;134,5;5;5;0;0;134,5
4045;160,28;0;0;0;0;0;0;0;0;0;0;0;0;;;;1923,36;12;12;0;0;1923,36
4046;239;0;0;1;1;1;1;1;1;1;1;;;;;;2390;10;2;8;1912;478
4047;64;0;0;0;0;0;0;0;0;0;0;0;0;;;;768;12;12;0;0;768
4048;33,16;0;0;0;0;0;0;;;;;;;;;;198,96;6;6;0;0;198,96
4049;1542,93;0;;;;;;;;;;;;;;;1542,93;1;1;0;0;1542,93
4050;111,84;0;0;0;0;0;0;0;0;0;0;;;;;;1118,4;10;10;0;0;1118,4
4051;88,27;0;0;0;0;;;;;;;;;;;;353,08;4;4;0;0;353,08
4052;183,48;0;0;0;0;0;0;0;0;0;0;0;0;;;;2201,76;12;12;0;0;2201,76
4053;60,01;0;0;0;0;0;0;0;0;0;0;0;0;;;;720,12;12;12;0;0;720,12
4054;86,73;0;0;0;0;0;0;0;0;0;0;0;1;;;;1040,76;12;11;1;86,73;954,03
4055;115,64;0;0;0;0;0;0;0;0;0;0;;;;;;1156,4;10;10;0;0;1156,4
4056;132,7;0;0;0;0;0;0;0;0;0;0;;;;;;1327;10;10;0;0;1327
4057;30,82;0;0;0;0;0;0;;;;;;;;;;184,92;6;6;0;0;184,92
4058;127,04;0;0;0;0;0;0;;;;;;;;;;762,24;6;6;0;0;762,24
4059;119,79;0;0;0;0;0;0;;;;;;;;;;718,74;6;6;0;0;718,74
4060;66,96;0;0;0;0;0;0;0;0;0;0;0;1;;;;803,52;12;11;1;66,96;736,56
4061;129,15;0;0;0;0;0;0;;;;;;;;;;774,9;6;6;0;0;774,9
4062;121,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1828,5;15;15;0;0;1828,5
4063;31,99;0;0;0;0;0;;;;;;;;;;;159,95;5;5;0;0;159,95
4064;126,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1897,95;15;15;0;0;1897,95
4065;106,36;0;0;0;;;;;;;;;;;;;319,08;3;3;0;0;319,08
4066;255,59;0;0;0;0;0;0;0;0;0;1;1;1;;;;3067,08;12;9;3;766,77;2300,31
4067;101,27;0;0;0;0;0;0;0;0;0;0;;;;;;1012,7;10;10;0;0;1012,7
4068;22,89;0;0;0;0;0;0;0;0;0;0;0;0;;;;274,68;12;12;0;0;274,68
4069;51,99;0;0;0;0;0;0;0;0;0;0;;;;;;519,9;10;10;0;0;519,9
4070;301,07;0;0;0;0;0;0;;;;;;;;;;1806,42;6;6;0;0;1806,42
4071;79,48;0;0;0;0;0;0;;;;;;;;;;476,88;6;6;0;0;476,88
4072;16,5;0;0;0;0;0;0;;;;;;;;;;99;6;6;0;0;99
4073;93,08;0;0;0;0;0;0;0;0;0;0;;;;;;930,8;10;10;0;0;930,8
4074;295,29;0;0;0;0;;;;;;;;;;;;1181,16;4;4;0;0;1181,16
4075;7,8;0;0;0;0;;;;;;;;;;;;31,2;4;4;0;0;31,2
4076;37,15;0;0;0;0;0;0;0;0;0;0;0;0;;;;445,8;12;12;0;0;445,8
4077;90;0;0;0;0;0;0;0;0;;;;;;;;720;8;8;0;0;720
4078;20,05;0;0;0;0;0;0;;;;;;;;;;120,3;6;6;0;0;120,3
4079;207,77;0;0;0;0;0;0;0;0;0;0;0;0;;;;2493,24;12;12;0;0;2493,24
4080;99,64;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1295,32;13;13;0;0;1295,32
4081;144,45;0;0;0;0;0;0;0;0;0;;;;;;;1300,05;9;9;0;0;1300,05
4082;67,79;0;0;0;0;0;0;0;0;0;0;0;0;;;;813,48;12;12;0;0;813,48
4083;23,22;0;0;;;;;;;;;;;;;;46,44;2;2;0;0;46,44
4084;62,25;0;0;0;0;0;0;;;;;;;;;;373,5;6;6;0;0;373,5
4085;54,62;0;0;0;0;0;0;;;;;;;;;;327,72;6;6;0;0;327,72
4086;75,69;0;0;0;0;0;0;0;0;0;0;0;0;;;;908,28;12;12;0;0;908,28
4087;33,06;0;0;0;0;0;0;;;;;;;;;;198,36;6;6;0;0;198,36
4088;108,88;0;0;0;0;0;0;;;;;;;;;;653,28;6;6;0;0;653,28
4089;156,79;0;0;0;0;0;0;0;0;0;0;0;0;;;;1881,48;12;12;0;0;1881,48
4090;87,95;0;0;0;0;0;0;0;0;0;0;0;1;;;;1055,4;12;11;1;87,95;967,45
4091;293,62;0;0;;;;;;;;;;;;;;587,24;2;2;0;0;587,24
4092;47,05;0;0;0;0;0;0;0;0;0;0;;;;;;470,5;10;10;0;0;470,5
4093;301;0;0;;;;;;;;;;;;;;602;2;2;0;0;602
4094;65,64;0;0;0;0;0;0;;;;;;;;;;393,84;6;6;0;0;393,84
4095;107,21;0;0;0;0;0;0;0;0;0;0;0;0;;;;1286,52;12;12;0;0;1286,52
4096;52,49;0;0;0;0;0;0;0;0;0;0;0;0;;;;629,88;12;12;0;0;629,88
4097;59,83;0;0;0;0;0;0;0;0;0;;;;;;;538,47;9;9;0;0;538,47
4098;121,8;0;0;0;;;;;;;;;;;;;365,4;3;3;0;0;365,4
4099;168,45;0;0;0;0;0;0;0;0;0;0;;;;;;1684,5;10;10;0;0;1684,5
4100;354,06;0;0;0;0;0;0;0;0;0;0;;;;;;3540,6;10;10;0;0;3540,6
4101;27;0;0;;;;;;;;;;;;;;54;2;2;0;0;54
4102;41,27;0;0;0;;;;;;;;;;;;;123,81;3;3;0;0;123,81
4103;17,98;0;0;0;0;0;0;;;;;;;;;;107,88;6;6;0;0;107,88
4104;34,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518,55;15;15;0;0;518,55
4105;155,5;0;0;0;;;;;;;;;;;;;466,5;3;3;0;0;466,5
4106;21,5;0;0;0;0;0;0;;;;;;;;;;129;6;6;0;0;129
4107;200,6;0;0;;;;;;;;;;;;;;401,2;2;2;0;0;401,2
4108;175,81;0;0;0;0;0;0;0;0;0;0;0;0;;;;2109,72;12;12;0;0;2109,72
4109;129,41;0;0;0;0;0;0;0;0;0;1;1;;;;;1423,51;11;9;2;258,82;1164,69
4110;95,19;0;0;0;0;0;0;0;0;0;0;;;;;;951,9;10;10;0;0;951,9
4111;27,21;0;0;0;0;0;0;0;0;0;0;;;;;;272,1;10;10;0;0;272,1
4112;183;0;0;0;0;;;;;;;;;;;;732;4;4;0;0;732
4113;16,74;0;0;0;0;;;;;;;;;;;;66,96;4;4;0;0;66,96
4114;95;0;;;;;;;;;;;;;;;95;1;1;0;0;95
4115;142,19;0;0;0;0;0;0;0;0;0;0;;;;;;1421,9;10;10;0;0;1421,9
4116;149,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2241,9;15;15;0;0;2241,9
4117;55,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830,85;15;15;0;0;830,85
4118;98,04;0;0;0;0;0;0;0;0;0;0;0;0;;;;1176,48;12;12;0;0;1176,48
4119;337,56;0;0;0;0;0;0;;;;;;;;;;2025,36;6;6;0;0;2025,36
4120;148,99;0;0;0;0;0;0;;;;;;;;;;893,94;6;6;0;0;893,94
4121;90,06;0;0;0;0;0;;;;;;;;;;;450,3;5;5;0;0;450,3
4122;116,17;0;0;0;0;0;0;0;0;0;0;;;;;;1161,7;10;10;0;0;1161,7
4123;76,64;0;0;0;0;0;0;0;0;0;0;0;0;;;;919,68;12;12;0;0;919,68
4124;136,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2049,9;15;15;0;0;2049,9
4125;137,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2055,15;15;15;0;0;2055,15
4126;80,13;0;0;0;0;0;0;;;;;;;;;;480,78;6;6;0;0;480,78
4127;190,56;0;0;0;0;0;0;0;;;;;;;;;1333,92;7;7;0;0;1333,92
4128;103,28;0;0;0;0;0;0;0;0;0;0;0;0;;;;1239,36;12;12;0;0;1239,36
4129;84,19;0;0;0;0;0;0;;;;;;;;;;505,14;6;6;0;0;505,14
4130;1071;0;;;;;;;;;;;;;;;1071;1;1;0;0;1071
4131;33,51;0;0;0;0;0;0;0;0;0;0;;;;;;335,1;10;10;0;0;335,1
4132;87,85;0;0;0;0;0;0;;;;;;;;;;527,1;6;6;0;0;527,1
4133;17,95;0;0;0;0;0;0;;;;;;;;;;107,7;6;6;0;0;107,7
4134;98,84;0;0;0;0;0;0;0;0;0;0;0;0;;;;1186,08;12;12;0;0;1186,08
4135;40,3;0;0;0;0;0;0;0;0;0;0;;;;;;403;10;10;0;0;403
4136;130,16;0;0;0;0;0;0;0;0;0;0;0;0;;;;1561,92;12;12;0;0;1561,92
4137;126,08;0;0;0;0;0;0;0;0;0;0;;;;;;1260,8;10;10;0;0;1260,8
4138;59;0;0;0;;;;;;;;;;;;;177;3;3;0;0;177
4139;125,69;0;0;0;0;0;0;0;0;0;0;;;;;;1256,9;10;10;0;0;1256,9
4140;67,27;0;0;0;;;;;;;;;;;;;201,81;3;3;0;0;201,81
4141;111,34;0;0;0;0;0;0;0;0;0;0;;;;;;1113,4;10;10;0;0;1113,4
4142;69,26;0;0;0;0;0;0;;;;;;;;;;415,56;6;6;0;0;415,56
4143;51,82;0;0;0;0;0;0;0;0;0;0;;;;;;518,2;10;10;0;0;518,2
4144;199,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2998,95;15;15;0;0;2998,95
4145;74,89;0;0;0;0;0;0;;;;;;;;;;449,34;6;6;0;0;449,34
4146;10,4;0;;;;;;;;;;;;;;;10,4;1;1;0;0;10,4
4147;38,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;574,65;15;15;0;0;574,65
4148;155;0;0;0;0;;;;;;;;;;;;620;4;4;0;0;620
4149;218,2;0;0;0;0;0;0;0;0;0;0;0;0;;;;2618,4;12;12;0;0;2618,4
4150;210,99;0;0;0;0;0;0;0;0;0;0;0;0;;;;2531,88;12;12;0;0;2531,88
4151;131,31;0;0;0;0;0;;;;;;;;;;;656,55;5;5;0;0;656,55
4152;183,8;0;0;0;0;0;0;0;0;;;;;;;;1470,4;8;8;0;0;1470,4
4153;83,05;0;0;0;0;0;;;;;;;;;;;415,25;5;5;0;0;415,25
4154;86,41;0;0;0;0;0;0;;;;;;;;;;518,46;6;6;0;0;518,46
4155;69,76;0;0;0;0;0;;;;;;;;;;;348,8;5;5;0;0;348,8
4156;177,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2668,5;15;15;0;0;2668,5
4157;14,83;0;0;0;0;0;0;;;;;;;;;;88,98;6;6;0;0;88,98
4158;76,91;0;0;0;0;;;;;;;;;;;;307,64;4;4;0;0;307,64
4159;100,37;0;0;0;0;0;0;;;;;;;;;;602,22;6;6;0;0;602,22
4160;163,81;0;0;0;0;0;0;;;;;;;;;;982,86;6;6;0;0;982,86
4161;25;0;0;0;;;;;;;;;;;;;75;3;3;0;0;75
4162;150,95;0;0;0;0;0;0;0;0;0;0;0;0;;;;1811,4;12;12;0;0;1811,4
4163;62,72;0;0;0;0;0;0;;;;;;;;;;376,32;6;6;0;0;376,32
4164;131,43;0;0;0;0;0;0;0;0;0;0;;;;;;1314,3;10;10;0;0;1314,3
4165;91;0;0;0;0;0;0;0;0;0;0;0;0;;;;1092;12;12;0;0;1092
4166;214,8;0;0;0;0;0;0;0;0;;;;;;;;1718,4;8;8;0;0;1718,4
4167;73,37;0;0;0;0;0;0;0;0;0;0;0;0;;;;880,44;12;12;0;0;880,44
4168;79;0;0;0;;;;;;;;;;;;;237;3;3;0;0;237
4169;25,66;0;0;0;;;;;;;;;;;;;76,98;3;3;0;0;76,98
4170;129,14;0;0;0;0;0;0;;;;;;;;;;774,84;6;6;0;0;774,84
4171;37,16;0;0;0;0;0;0;;;;;;;;;;222,96;6;6;0;0;222,96
4172;156,37;0;0;0;0;0;0;0;0;0;0;0;0;;;;1876,44;12;12;0;0;1876,44
4173;157,63;0;0;0;0;0;0;0;0;0;;;;;;;1418,67;9;9;0;0;1418,67
4174;115,46;0;0;;;;;;;;;;;;;;230,92;2;2;0;0;230,92
4175;108,14;0;0;0;0;0;0;0;0;0;0;;;;;;1081,4;10;10;0;0;1081,4
4176;79,81;0;0;0;0;0;0;0;0;0;0;;;;;;798,1;10;10;0;0;798,1
4177;27,34;0;0;0;0;0;0;0;0;0;0;;;;;;273,4;10;10;0;0;273,4
4178;112,15;0;0;0;0;0;0;0;0;0;0;;;;;;1121,5;10;10;0;0;1121,5
4179;51,44;0;0;0;0;;;;;;;;;;;;205,76;4;4;0;0;205,76
4180;91,24;0;0;0;0;0;0;0;0;0;0;;;;;;912,4;10;10;0;0;912,4
4181;115,44;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1500,72;13;13;0;0;1500,72
4182;94,87;0;0;0;0;0;0;0;0;0;0;;;;;;948,7;10;10;0;0;948,7
4183;57,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;868,5;15;15;0;0;868,5
4184;82,77;0;0;0;0;0;0;;;;;;;;;;496,62;6;6;0;0;496,62
4185;197,93;0;0;0;0;0;0;0;0;0;0;0;0;;;;2375,16;12;12;0;0;2375,16
4186;129,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1948,5;15;15;0;0;1948,5
4187;74,55;0;0;;;;;;;;;;;;;;149,1;2;2;0;0;149,1
4188;99,86;0;0;0;0;0;0;0;0;0;0;0;0;;;;1198,32;12;12;0;0;1198,32
4189;120,62;0;0;0;0;0;0;0;0;0;0;0;0;;;;1447,44;12;12;0;0;1447,44
4190;87,28;0;0;0;0;;;;;;;;;;;;349,12;4;4;0;0;349,12
4191;43,86;0;0;0;0;0;0;0;0;0;0;;;;;;438,6;10;10;0;0;438,6
4192;134,86;0;0;0;0;0;0;;;;;;;;;;809,16;6;6;0;0;809,16
4193;239,83;0;0;0;0;0;0;;;;;;;;;;1438,98;6;6;0;0;1438,98
4194;65,69;0;0;0;0;0;0;0;0;;;;;;;;525,52;8;8;0;0;525,52
4195;87,69;0;0;0;0;0;0;0;0;0;0;;;;;;876,9;10;10;0;0;876,9
4196;93,59;0;0;0;0;;;;;;;;;;;;374,36;4;4;0;0;374,36
4197;88,39;0;0;0;0;0;0;;;;;;;;;;530,34;6;6;0;0;530,34
4198;49;0;;;;;;;;;;;;;;;49;1;1;0;0;49
4199;74,44;0;0;0;0;0;0;0;0;0;0;;;;;;744,4;10;10;0;0;744,4
4200;102,05;0;0;0;0;0;;;;;;;;;;;510,25;5;5;0;0;510,25
4201;59,3;0;0;0;0;;;;;;;;;;;;237,2;4;4;0;0;237,2
4202;112,78;0;0;0;0;0;0;0;0;0;0;;;;;;1127,8;10;10;0;0;1127,8
4203;566,43;0;0;0;;;;;;;;;;;;;1699,29;3;3;0;0;1699,29
4204;87,09;0;0;0;0;0;0;;;;;;;;;;522,54;6;6;0;0;522,54
4205;39,37;0;0;0;0;0;;;;;;;;;;;196,85;5;5;0;0;196,85
4206;55,32;0;0;0;0;0;0;;;;;;;;;;331,92;6;6;0;0;331,92
4207;73,86;0;0;0;0;0;0;0;0;0;0;0;0;;;;886,32;12;12;0;0;886,32
4208;62,33;0;0;0;0;0;0;;;;;;;;;;373,98;6;6;0;0;373,98
4209;112,56;0;0;;;;;;;;;;;;;;225,12;2;2;0;0;225,12
4210;83,33;0;0;0;0;0;0;;;;;;;;;;499,98;6;6;0;0;499,98
4211;128,35;0;0;0;0;0;0;0;0;0;0;0;0;;;;1540,2;12;12;0;0;1540,2
4212;74,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120,05;15;15;0;0;1120,05
4213;48,37;0;0;0;0;0;0;0;0;0;0;0;0;;;;580,44;12;12;0;0;580,44
4214;188,96;0;0;0;0;0;0;0;0;0;0;0;0;;;;2267,52;12;12;0;0;2267,52
4215;131;0;0;0;0;0;;;;;;;;;;;655;5;5;0;0;655
4216;74,55;0;0;0;0;0;0;0;0;0;0;;;;;;745,5;10;10;0;0;745,5
4217;154,04;0;0;0;0;0;0;0;0;0;0;;;;;;1540,4;10;10;0;0;1540,4
4218;113,5;0;0;0;0;0;0;0;0;0;0;;;;;;1135;10;10;0;0;1135
4219;65,15;0;0;0;0;0;0;0;0;0;0;;;;;;651,5;10;10;0;0;651,5
4220;507,61;0;;;;;;;;;;;;;;;507,61;1;1;0;0;507,61
4221;79,75;0;0;0;0;0;0;;;;;;;;;;478,5;6;6;0;0;478,5
4222;139,9;0;0;0;0;0;0;0;0;0;0;;;;;;1399;10;10;0;0;1399
4223;166,19;0;0;0;0;0;0;0;;;;;;;;;1163,33;7;7;0;0;1163,33
4224;183,71;0;0;0;0;0;0;0;0;0;;;;;;;1653,39;9;9;0;0;1653,39
4225;56,89;0;0;0;0;0;0;0;0;0;0;;;;;;568,9;10;10;0;0;568,9
4226;94;0;0;0;0;0;0;;;;;;;;;;564;6;6;0;0;564
4227;156,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2346;15;15;0;0;2346
4228;114,09;0;0;0;0;0;0;0;0;0;0;;;;;;1140,9;10;10;0;0;1140,9
4229;31,6;0;0;;;;;;;;;;;;;;63,2;2;2;0;0;63,2
4230;145,7;0;0;0;0;0;0;0;0;0;0;0;0;;;;1748,4;12;12;0;0;1748,4
4231;113,43;0;0;0;0;0;0;0;0;0;0;0;0;;;;1361,16;12;12;0;0;1361,16
4232;183,89;0;0;0;0;0;0;0;0;0;0;;;;;;1838,9;10;10;0;0;1838,9
4233;128;0;0;0;0;0;0;0;0;0;0;0;0;;;;1536;12;12;0;0;1536
4234;147,02;0;0;0;0;0;0;0;0;0;0;;;;;;1470,2;10;10;0;0;1470,2
4235;155,8;0;0;0;0;0;0;0;0;0;0;;;;;;1558;10;10;0;0;1558
4236;148,87;0;0;0;0;0;0;0;0;0;;;;;;;1339,83;9;9;0;0;1339,83
4237;98,04;0;0;0;0;0;0;0;0;;;;;;;;784,32;8;8;0;0;784,32
4238;102,36;0;0;0;0;0;0;0;0;0;0;;;;;;1023,6;10;10;0;0;1023,6
4239;26,03;0;0;0;;;;;;;;;;;;;78,09;3;3;0;0;78,09
4240;119,66;0;0;0;0;0;0;;;;;;;;;;717,96;6;6;0;0;717,96
4241;50,21;0;0;0;0;0;0;0;0;0;0;;;;;;502,1;10;10;0;0;502,1
4242;68,44;0;0;0;0;0;0;0;0;0;0;;;;;;684,4;10;10;0;0;684,4
4243;26,51;0;0;0;0;0;0;0;0;0;0;;;;;;265,1;10;10;0;0;265,1
4244;194,19;0;0;0;0;0;0;0;0;0;0;;;;;;1941,9;10;10;0;0;1941,9
4245;127,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1905,3;15;15;0;0;1905,3
4246;23;0;0;0;0;0;0;;;;;;;;;;138;6;6;0;0;138
4247;180,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2711,7;15;15;0;0;2711,7
4248;100,51;0;0;0;0;0;0;0;0;0;0;0;0;;;;1206,12;12;12;0;0;1206,12
4249;188,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2643,34;14;14;0;0;2643,34
4250;284,54;0;0;0;0;0;0;;;;;;;;;;1707,24;6;6;0;0;1707,24
4251;52,78;0;0;0;0;0;0;0;0;0;0;;;;;;527,8;10;10;0;0;527,8
4252;151,76;0;0;0;;;;;;;;;;;;;455,28;3;3;0;0;455,28
4253;105,39;0;0;0;0;0;0;0;0;0;0;;;;;;1053,9;10;10;0;0;1053,9
4254;72,76;0;0;0;;;;;;;;;;;;;218,28;3;3;0;0;218,28
4255;94,81;0;0;0;0;0;;;;;;;;;;;474,05;5;5;0;0;474,05
4256;146,48;0;0;0;0;0;0;0;0;0;0;;;;;;1464,8;10;10;0;0;1464,8
4257;129,2;0;0;0;0;0;0;0;0;0;0;;;;;;1292;10;10;0;0;1292
4258;224,37;0;0;0;0;0;0;0;0;;;;;;;;1794,96;8;8;0;0;1794,96
4259;190,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2859,75;15;15;0;0;2859,75
4260;176,08;0;0;0;0;0;0;0;0;;;;;;;;1408,64;8;8;0;0;1408,64
4261;93,96;0;0;0;0;0;;;;;;;;;;;469,8;5;5;0;0;469,8
4262;384,37;0;0;0;0;;;;;;;;;;;;1537,48;4;4;0;0;1537,48
4263;134,39;0;0;0;0;0;0;0;0;0;0;;;;;;1343,9;10;10;0;0;1343,9
4264;20,37;0;0;0;0;0;0;0;0;0;0;;;;;;203,7;10;10;0;0;203,7
4265;230;0;0;;;;;;;;;;;;;;460;2;2;0;0;460
4266;80,47;0;0;0;0;0;0;0;0;0;0;;;;;;804,7;10;10;0;0;804,7
4267;131,7;0;0;0;0;0;0;0;0;0;0;0;0;;;;1580,4;12;12;0;0;1580,4
4268;145;0;0;0;0;0;0;0;0;0;0;0;0;;;;1740;12;12;0;0;1740
4269;49,28;0;0;0;0;0;0;0;0;0;0;;;;;;492,8;10;10;0;0;492,8
4270;181,23;0;0;0;0;0;0;0;0;0;0;;;;;;1812,3;10;10;0;0;1812,3
4271;256,72;0;0;;;;;;;;;;;;;;513,44;2;2;0;0;513,44
4272;98,92;0;0;0;0;0;0;;;;;;;;;;593,52;6;6;0;0;593,52
4273;63,6;0;0;0;0;0;0;;;;;;;;;;381,6;6;6;0;0;381,6
4274;37,87;0;;;;;;;;;;;;;;;37,87;1;1;0;0;37,87
4275;43,13;0;0;0;;;;;;;;;;;;;129,39;3;3;0;0;129,39
4276;245,53;0;0;0;0;0;0;0;0;;;;;;;;1964,24;8;8;0;0;1964,24
4277;129,83;0;0;0;0;0;0;0;0;0;0;0;0;;;;1557,96;12;12;0;0;1557,96
4278;72,42;0;0;0;0;0;0;0;0;0;0;;;;;;724,2;10;10;0;0;724,2
4279;179,8;0;0;0;;;;;;;;;;;;;539,4;3;3;0;0;539,4
4280;225,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3161,76;14;14;0;0;3161,76
4281;63,83;0;0;0;0;0;0;0;0;0;0;0;0;;;;765,96;12;12;0;0;765,96
4282;256,78;0;0;0;0;0;0;0;0;0;0;;;;;;2567,8;10;10;0;0;2567,8
4283;26,66;0;0;0;;;;;;;;;;;;;79,98;3;3;0;0;79,98
4284;62,58;0;0;0;0;0;0;0;0;0;0;;;;;;625,8;10;10;0;0;625,8
4285;26,33;0;0;0;;;;;;;;;;;;;78,99;3;3;0;0;78,99
4286;47,29;0;0;0;0;0;;;;;;;;;;;236,45;5;5;0;0;236,45
4287;33,57;0;0;0;0;0;0;;;;;;;;;;201,42;6;6;0;0;201,42
